# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Sun Jun 11 18:07:45 CEST 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 9.65000 1.2650276423 2.5153183047    1.264  0.659  3.7052  3.653    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -4.68e-13      0.00 7.127e-01 2.723e-01 2.663e-03 7.252e-04 6.633e-03 -1.000 1.507e-02 3.122 4.909 4.255 3.364 2.825 2.399 1.795 1.307 1.241
0.0152 0.01508 9.65000 1.2677224874 2.5156460004    1.267  0.703  3.7017  3.596    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -5.49e-13      0.00 7.098e-01 2.751e-01 2.633e-03 7.476e-04 6.651e-03 -1.000 1.510e-02 3.012 4.853 4.173 3.268 2.721 2.289 1.672 1.175 1.108
0.0152 0.01508 9.65000 1.2702982426 2.5159577207    1.269  0.752  3.6992  3.538    3  0.000  0.504     0.00     0.00     0.00     0.00     0.00 -1 -6.51e-13      0.00 7.065e-01 2.784e-01 2.519e-03 8.557e-04 6.664e-03 -1.000 1.513e-02 2.890 4.769 4.072 3.158 2.605 2.168 1.542 1.038 0.969
0.0152 0.01508 9.65000 1.2727419138 2.5162521151    1.272  0.803  3.6972  3.480    3  0.000  0.470     0.00     0.00     0.00     0.00     0.00 -1 -7.77e-13      0.00 7.030e-01 2.818e-01 2.354e-03 1.055e-03 6.674e-03 -1.000 1.522e-02 2.763 4.675 3.963 3.040 2.483 2.042 1.409 0.898 0.829
0.0152 0.01508 9.65000 1.2749096155 2.5165121769    1.274  0.852  3.6956  3.425    3  0.000  0.446     0.00     0.00     0.00     0.00     0.00 -1 -9.22e-13      0.00 7.000e-01 2.848e-01 2.239e-03 1.200e-03 6.681e-03 -1.000 1.523e-02 2.640 4.582 3.855 2.924 2.363 1.918 1.279 0.764 0.694
0.0152 0.01508 9.65000 1.2769325972 2.5167539607    1.276  0.902  3.6939  3.369    3  0.000  0.431     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-12      0.00 6.974e-01 2.874e-01 2.164e-03 1.295e-03 6.686e-03 -1.000 1.526e-02 2.514 4.487 3.744 2.806 2.240 1.793 1.148 0.628 0.557
0.0152 0.01508 9.65000 1.2788128853 2.5169779014    1.278  0.954  3.6923  3.312    3  0.000  0.421     0.00     0.00     0.00     0.00     0.00 -1 -1.31e-12      0.00 6.953e-01 2.894e-01 2.114e-03 1.357e-03 6.690e-03 -1.000 1.529e-02 2.385 4.390 3.632 2.685 2.115 1.664 1.013 0.488 0.417
0.0152 0.01508 9.65000 1.2804858685 2.5171765165    1.279  1.004  3.6906  3.255    3  0.000  0.415     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-12      0.00 6.939e-01 2.908e-01 2.084e-03 1.396e-03 6.692e-03 -1.000 1.531e-02 2.259 4.295 3.522 2.566 1.993 1.538 0.881 0.352 0.280
0.0152 0.01508 9.65000 1.2819187641 2.5173461547    1.281  1.052  3.6888  3.201    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1 -1.86e-12      0.00 6.930e-01 2.918e-01 2.065e-03 1.420e-03 6.693e-03 -1.000 1.527e-02 2.140 4.209 3.420 2.456 1.878 1.420 0.756 0.222 0.149
0.0152 0.01508 9.65000 1.2832652330 2.5175051641    1.282  1.101  3.6869  3.145    3  0.000  0.409     0.00     0.00     0.00     0.00     0.00 -1 -2.21e-12      0.00 6.923e-01 2.924e-01 2.052e-03 1.436e-03 6.694e-03 -1.000 1.527e-02 2.017 4.124 3.317 2.343 1.760 1.298 0.627 0.087 0.014
0.0152 0.01508 9.65000 1.2845132351 2.5176522028    1.283  1.151  3.6849  3.087    3  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1 -2.64e-12      0.00 6.919e-01 2.928e-01 2.044e-03 1.446e-03 6.695e-03 -1.000 1.530e-02 1.892 4.038 3.212 2.228 1.639 1.173 0.495 -0.051 -0.125
0.0152 0.01508 9.65000 1.2855718136 2.5177766665    1.284  1.199  3.6829  3.032    3  0.000  0.406     0.00     0.00     0.00     0.00     0.00 -1 -3.13e-12      0.00 6.917e-01 2.930e-01 2.040e-03 1.452e-03 6.695e-03 -1.000 1.529e-02 1.774 3.960 3.115 2.120 1.526 1.055 0.370 -0.181 -0.257
0.0152 0.01508 9.65000 1.2865411043 2.5178904255    1.285  1.246  3.6808  2.976    3  0.000  0.406     0.00     0.00     0.00     0.00     0.00 -1 -3.71e-12      0.00 6.916e-01 2.931e-01 2.037e-03 1.455e-03 6.695e-03 -1.000 1.527e-02 1.655 3.883 3.017 2.012 1.413 0.937 0.244 -0.313 -0.390
0.0152 0.01508 9.65000 1.2873829603 2.5179890685    1.286  1.291  3.6787  2.923    3  0.000  0.405     0.00     0.00     0.00     0.00     0.00 -1 -4.37e-12      0.00 6.916e-01 2.931e-01 2.036e-03 1.457e-03 6.695e-03 -1.000 1.527e-02 1.542 3.812 2.925 1.911 1.305 0.826 0.125 -0.439 -0.517
0.0152 0.01508 9.65000 1.2881611586 2.5180801207    1.287  1.337  3.6766  2.869    3  0.000  0.405     0.00     0.00     0.00     0.00     0.00 -1 -5.16e-12      0.00 6.916e-01 2.931e-01 2.035e-03 1.457e-03 6.695e-03 -1.000 1.527e-02 1.428 3.743 2.834 1.810 1.198 0.714 0.005 -0.566 -0.645
0.0152 0.01508 9.65000 1.2888817787 2.5181643233    1.287  1.382  3.6743  2.815    3  0.000  0.405     0.00     0.00     0.00     0.00     0.00 -1 -6.09e-12      0.00 6.916e-01 2.931e-01 2.035e-03 1.458e-03 6.695e-03 -1.000 1.527e-02 1.314 3.676 2.744 1.709 1.091 0.602 -0.116 -0.694 -0.774
0.0152 0.01508 9.65000 1.2895233631 2.5182391997    1.288  1.426  3.6721  2.762    3  0.000  0.405     0.00     0.00     0.00     0.00     0.00 -1 -7.15e-12      0.00 6.916e-01 2.931e-01 2.034e-03 1.459e-03 6.695e-03 -1.000 1.527e-02 1.204 3.612 2.657 1.612 0.987 0.493 -0.233 -0.817 -0.899
0.0152 0.01508 9.65000 1.2901289463 2.5183097959    1.289  1.471  3.6698  2.708    3  0.000  0.405     0.00     0.00     0.00     0.00     0.00 -1 -8.41e-12      0.00 6.916e-01 2.931e-01 2.034e-03 1.459e-03 6.695e-03 -1.000 1.527e-02 1.093 3.549 2.570 1.514 0.883 0.384 -0.351 -0.942 -1.025
0.0152 0.01508 9.65000 1.2906849384 2.5183745440    1.289  1.513  3.6675  2.658    3  0.000  0.405     0.00     0.00     0.00     0.00     0.00 -1 -9.81e-12      0.00 6.917e-01 2.931e-01 2.033e-03 1.460e-03 6.695e-03 -1.000 1.527e-02 0.988 3.493 2.491 1.424 0.786 0.282 -0.462 -1.060 -1.145
0.0152 0.01508 9.65000 1.2912153006 2.5184362476    1.290  1.551  3.6654  2.611    3  0.000  0.405     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-11      0.00 6.917e-01 2.931e-01 2.033e-03 1.460e-03 6.695e-03 -1.000 1.527e-02 0.892 3.442 2.417 1.341 0.697 0.188 -0.564 -1.169 -1.255
0.0152 0.01508 9.65000 1.2919067144 2.5185166009    1.290  1.591  3.6633  2.563    3  0.000  0.405     0.00     0.00     0.00     0.00     0.00 -1 -1.31e-11      0.00 6.917e-01 2.930e-01 2.033e-03 1.461e-03 6.695e-03 -1.000 1.527e-02 0.793 3.389 2.342 1.255 0.606 0.092 -0.669 -1.280 -1.368
0.0152 0.01508 9.65000 1.2920248508 2.5185303203    1.290  1.596  3.6630  2.557    3  0.000  0.405     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-11      0.00 6.917e-01 2.930e-01 2.032e-03 1.461e-03 6.695e-03 -1.000 1.527e-02 0.780 3.381 2.332 1.244 0.593 0.078 -0.683 -1.295 -1.383
0.0152 0.01508 9.65000 1.2923293114 2.5185656647    1.291  1.583  3.6640  2.573    3  0.000  0.405     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-11      0.00 6.917e-01 2.930e-01 2.032e-03 1.461e-03 6.695e-03 -1.000 1.527e-02 0.812 3.393 2.353 1.269 0.622 0.109 -0.649 -1.258 -1.345
0.0152 0.01508 9.65000 1.2927516699 2.5186146639    1.291  1.540  3.6668  2.628    3  0.000  0.405     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-11      0.00 6.917e-01 2.930e-01 2.032e-03 1.462e-03 6.695e-03 -1.000 1.527e-02 0.920 3.440 2.431 1.360 0.721 0.215 -0.532 -1.132 -1.218
0.0152 0.01508 9.65000 1.2927781343 2.5186177329    1.291  1.538  3.6669  2.631    3  0.000  0.405     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-11      0.00 6.917e-01 2.930e-01 2.032e-03 1.462e-03 6.695e-03 -1.000 1.527e-02 0.925 3.442 2.434 1.364 0.726 0.220 -0.526 -1.126 -1.211
0.0152 0.01508 9.65000 1.2928452492 2.5186255154    1.291  1.544  3.6666  2.623    3  0.000  0.405     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-11      0.00 6.917e-01 2.930e-01 2.032e-03 1.462e-03 6.695e-03 -1.000 1.527e-02 0.909 3.434 2.422 1.351 0.711 0.204 -0.543 -1.144 -1.230
0.0152 0.01508 9.65000 1.2932871580 2.5186767348    1.291  1.589  3.6641  2.569    3  0.000  0.404     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-11      0.00 6.917e-01 2.930e-01 2.031e-03 1.462e-03 6.695e-03 -1.000 1.527e-02 0.798 3.377 2.339 1.255 0.608 0.096 -0.662 -1.270 -1.358
0.0152 0.01508 9.65000 1.2937422991 2.5187294459    1.292  1.634  3.6614  2.512    3  0.000  0.404     0.00     0.00     0.00     0.00     0.00 -1 -1.52e-11      0.00 6.917e-01 2.930e-01 2.031e-03 1.463e-03 6.695e-03 -1.000 1.527e-02 0.684 3.320 2.254 1.158 0.503 -0.016 -0.784 -1.400 -1.490
0.0152 0.01508 9.65000 1.2941676378 2.5187786669    1.292  1.680  3.6587  2.456    3  0.000  0.404     0.00     0.00     0.00     0.00     0.00 -1  -1.8e-11      0.00 6.917e-01 2.930e-01 2.031e-03 1.463e-03 6.695e-03 -1.000 1.527e-02 0.571 3.279 2.175 1.062 0.398 -0.126 -0.905 -1.529 -1.620
0.0152 0.01508 9.65000 1.2945530415 2.5188232344    1.292  1.724  3.6561  2.402    3  0.000  0.404     0.00     0.00     0.00     0.00     0.00 -1 -2.12e-11      0.00 6.917e-01 2.930e-01 2.030e-03 1.464e-03 6.695e-03 -1.000 1.527e-02 0.460 3.247 2.102 0.971 0.297 -0.234 -1.023 -1.655 -1.748
0.0152 0.01508 9.65000 1.2949177027 2.5188653752    1.293  1.769  3.6533  2.346    3  0.000  0.404     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-11      0.00 6.917e-01 2.930e-01 2.030e-03 1.464e-03 6.695e-03 -1.000 1.527e-02 0.347 3.216 2.027 0.878 0.194 -0.344 -1.144 -1.785 -1.879
0.0152 0.01508 9.65000 1.2952486277 2.5189035938    1.293  1.813  3.6505  2.290    3  0.000  0.404     0.00     0.00     0.00     0.00     0.00 -1 -2.96e-11      0.00 6.918e-01 2.930e-01 2.030e-03 1.464e-03 6.695e-03 -1.000 1.527e-02 0.236 3.187 1.955 0.788 0.093 -0.452 -1.263 -1.912 -2.008
0.0152 0.01508 9.65000 1.2955478430 2.5189381310    1.293  1.857  3.6478  2.236    3  0.000  0.404     0.00     0.00     0.00     0.00     0.00 -1 -3.48e-11      0.00 6.918e-01 2.930e-01 2.030e-03 1.465e-03 6.695e-03 -1.000 1.527e-02 0.128 3.162 1.887 0.701 -0.005 -0.557 -1.380 -2.036 -2.135
0.0152 0.01508 9.65000 1.2958322763 2.5189709448    1.293  1.901  3.6449  2.180    3  0.000  0.404     0.00     0.00     0.00     0.00     0.00 -1 -4.11e-11      0.00 6.918e-01 2.930e-01 2.029e-03 1.465e-03 6.695e-03 -1.000 1.527e-02 0.017 3.138 1.818 0.612 -0.104 -0.665 -1.498 -2.164 -2.264
0.0152 0.01508 9.65000 1.2960890532 2.5190005539    1.293  1.945  3.6421  2.125    3  0.000  0.404     0.00     0.00     0.00     0.00     0.00 -1 -4.84e-11      0.00 6.918e-01 2.930e-01 2.029e-03 1.465e-03 6.695e-03 -1.000 1.527e-02 -0.092 3.118 1.751 0.526 -0.201 -0.770 -1.615 -2.289 -2.391
0.0152 0.01508 9.65000 1.2963247299 2.5190277180    1.294  1.988  3.6392  2.071    3  0.000  0.404     0.00     0.00     0.00     0.00     0.00 -1  -5.7e-11      0.00 6.918e-01 2.930e-01 2.029e-03 1.465e-03 6.695e-03 -1.000 1.527e-02 -0.201 3.098 1.685 0.442 -0.297 -0.874 -1.731 -2.413 -2.518
0.0152 0.01508 9.65000 1.2965401411 2.5190525364    1.294  2.031  3.6363  2.016    3  0.000  0.404     0.00     0.00     0.00     0.00     0.00 -1 -6.69e-11      0.00 6.918e-01 2.930e-01 2.029e-03 1.465e-03 6.695e-03 -1.000 1.527e-02 -0.308 3.084 1.624 0.361 -0.389 -0.977 -1.846 -2.538 -2.644
0.0152 0.01508 9.65000 1.2967411280 2.5190756843    1.294  2.075  3.6334  1.961    3  0.000  0.404     0.00     0.00     0.00     0.00     0.00 -1 -7.89e-11      0.00 6.918e-01 2.929e-01 2.029e-03 1.466e-03 6.695e-03 -1.000 1.527e-02 -0.417 3.050 1.561 0.276 -0.483 -1.079 -1.961 -2.658 -2.769
0.0152 0.01508 9.65000 1.2969231606 2.5190966421    1.294  2.117  3.6304  1.906    3  0.000  0.404     0.00     0.00     0.00     0.00     0.00 -1 -9.27e-11      0.00 6.918e-01 2.929e-01 2.029e-03 1.466e-03 6.695e-03 -1.000 1.527e-02 -0.523 3.007 1.500 0.191 -0.575 -1.179 -2.073 -2.775 -2.891
0.0152 0.01508 9.65000 1.2970890999 2.5191157412    1.294  2.159  3.6274  1.852    3  0.000  0.404     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-10      0.00 6.918e-01 2.929e-01 2.028e-03 1.466e-03 6.695e-03 -1.000 1.527e-02 -0.628 2.963 1.440 0.110 -0.662 -1.276 -2.184 -2.889 -3.011
0.0152 0.01508 9.65000 1.2972465754 2.5191338609    1.294  2.202  3.6244  1.797    3  0.000  0.404     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-10      0.00 6.918e-01 2.929e-01 2.028e-03 1.466e-03 6.695e-03 -1.000 1.527e-02 -0.736 2.915 1.378 0.027 -0.752 -1.375 -2.296 -3.006 -3.133
0.0152 0.01508 9.65000 1.2973879576 2.5191501246    1.293  2.244  3.6214  1.743    3  0.000  0.404     0.00     0.00     0.00     0.00     0.00 -1  -1.5e-10      0.00 6.918e-01 2.929e-01 2.028e-03 1.466e-03 6.695e-03 -1.000 1.527e-02 -0.840 2.869 1.318 -0.053 -0.839 -1.471 -2.406 -3.120 -3.253
0.0152 0.01508 9.65000 1.2975196838 2.5191652738    1.293  2.286  3.6183  1.689    3  0.000  0.404     0.00     0.00     0.00     0.00     0.00 -1 -1.76e-10      0.00 6.918e-01 2.929e-01 2.028e-03 1.466e-03 6.695e-03 -1.000 1.527e-02 -0.945 2.819 1.258 -0.132 -0.925 -1.567 -2.515 -3.234 -3.373
0.0152 0.01508 9.65000 1.2976419926 2.5191793368    1.293  2.328  3.6152  1.635    3  0.000  0.404     0.00     0.00     0.00     0.00     0.00 -1 -2.06e-10      0.00 6.918e-01 2.929e-01 2.028e-03 1.466e-03 6.695e-03 -1.000 1.527e-02 -1.050 2.769 1.198 -0.210 -1.009 -1.662 -2.625 -3.349 -3.494
0.0152 0.01508 9.65000 1.2977540493 2.5191922184    1.293  2.369  3.6122  1.581    3  0.000  0.404     0.00     0.00     0.00     0.00     0.00 -1 -2.41e-10      0.00 6.918e-01 2.929e-01 2.028e-03 1.467e-03 6.695e-03 -1.000 1.527e-02 -1.153 2.719 1.139 -0.286 -1.092 -1.755 -2.733 -3.462 -3.614
0.0152 0.01508 9.65000 1.2978576422 2.5192041247    1.293  2.411  3.6091  1.527    3  0.000  0.404     0.00     0.00     0.00     0.00     0.00 -1 -2.82e-10      0.00 6.918e-01 2.929e-01 2.028e-03 1.467e-03 6.695e-03 -1.000 1.527e-02 -1.256 2.669 1.080 -0.361 -1.175 -1.848 -2.841 -3.575 -3.733
0.0152 0.01508 9.65000 1.2979536057 2.5192151522    1.293  2.452  3.6059  1.473    3  0.000  0.404     0.00     0.00     0.00     0.00     0.00 -1  -3.3e-10      0.00 6.918e-01 2.929e-01 2.028e-03 1.467e-03 6.695e-03 -1.000 1.527e-02 -1.359 2.642 1.029 -0.429 -1.252 -1.940 -2.949 -3.690 -3.855
0.0152 0.01508 9.65000 1.2980408669 2.5192251780    1.292  2.492  3.6027  1.420    3  0.000  0.404     0.00     0.00     0.00     0.00     0.00 -1 -3.86e-10      0.00 6.918e-01 2.929e-01 2.028e-03 1.467e-03 6.695e-03 -1.000 1.527e-02 -1.460 2.644 0.984 -0.491 -1.329 -2.033 -3.057 -3.807 -3.976
0.0152 0.01508 9.65000 1.2981238365 2.5192347094    1.292  2.533  3.5996  1.367    3  0.000  0.404    10.53     7.69     5.44     4.15     3.37  4 -4.51e-10      0.00 6.918e-01 2.929e-01 2.028e-03 1.467e-03 6.695e-03 -1.000 1.527e-02 -1.562 2.643 0.939 -0.555 -1.406 -2.127 -3.167 -3.925 -4.099
0.0152 0.01508 9.65000 1.2981978655 2.5192432124    1.292  2.572  3.5963  1.314    3  0.000  0.404    11.72     8.45     5.95     4.55     3.70  4 -5.26e-10      0.00 6.918e-01 2.929e-01 2.028e-03 1.467e-03 6.695e-03 -1.000 1.527e-02 -1.661 2.642 0.900 -0.608 -1.473 -2.216 -3.274 -4.040 -4.219
0.0152 0.01508 9.65000 1.2982664108 2.5192510847    1.291  2.612  3.5931  1.262    3  0.000  0.404    13.05     9.29     6.51     4.98     4.05  4 -6.12e-10      0.00 6.918e-01 2.929e-01 2.028e-03 1.467e-03 6.695e-03 -1.000 1.527e-02 -1.759 2.641 0.863 -0.660 -1.540 -2.305 -3.379 -4.155 -4.339
0.0152 0.01508 9.65000 1.2983322144 2.5192586411    1.291  2.652  3.5898  1.208    3  0.000  0.404    14.55    10.23     7.14     5.47     4.45  4 -7.14e-10      0.00 6.918e-01 2.929e-01 2.028e-03 1.467e-03 6.695e-03 -1.000 1.527e-02 -1.859 2.641 0.825 -0.714 -1.608 -2.396 -3.487 -4.271 -4.460
0.0152 0.01508 9.65000 1.2983913422 2.5192654302    1.290  2.690  3.5865  1.156    3  0.000  0.404    16.19    11.23     7.81     5.99     4.87  4 -8.29e-10      0.00 6.918e-01 2.929e-01 2.027e-03 1.467e-03 6.695e-03 -1.000 1.527e-02 -1.956 2.639 0.795 -0.754 -1.665 -2.481 -3.592 -4.384 -4.578
0.0152 0.01508 9.65000 1.2984470129 2.5192718217    1.290  2.729  3.5831  1.104    3  0.000  0.404    18.01    12.34     8.54     6.57     5.34  4 -9.64e-10      0.00 6.918e-01 2.929e-01 2.027e-03 1.467e-03 6.695e-03 -1.000 1.527e-02 -2.052 2.638 0.766 -0.796 -1.722 -2.567 -3.696 -4.498 -4.697
0.0152 0.01508 9.65000 1.2984998226 2.5192778841    1.289  2.768  3.5798  1.052    3  0.000  0.404    20.06    13.57     9.35     7.20     5.86  3 -1.12e-09      0.00 6.918e-01 2.929e-01 2.027e-03 1.467e-03 6.695e-03 -1.000 1.527e-02 -2.149 2.637 0.739 -0.836 -1.779 -2.653 -3.801 -4.612 -4.816
0.0152 0.01508 9.65000 1.2985596657 2.5192847533    1.288  2.815  3.5754  0.987    3  0.000  0.404    22.92    15.26    10.46     8.07     6.57  3 -1.35e-09      0.00 6.918e-01 2.929e-01 2.027e-03 1.467e-03 6.695e-03 -1.000 1.527e-02 -2.268 2.633 0.719 -0.863 -1.831 -2.755 -3.932 -4.752 -4.963
0.0152 0.01508 9.65000 1.2986140251 2.5192909924    1.288  2.862  3.5711  0.923    3  0.000  0.404    26.13    17.14    11.69     9.02     7.35  3 -1.62e-09      0.00 6.918e-01 2.929e-01 2.027e-03 1.467e-03 6.695e-03 -1.000 1.527e-02 -2.384 2.636 0.704 -0.886 -1.879 -2.854 -4.060 -4.890 -5.108
0.0152 0.01508 9.65000 1.2986636162 2.5192966836    1.287  2.907  3.5667  0.859    3  0.000  0.404    29.74    19.20    13.03    10.08     8.21  3 -1.94e-09      0.00 6.918e-01 2.929e-01 2.027e-03 1.467e-03 6.695e-03 -1.000 1.527e-02 -2.497 2.636 0.704 -0.887 -1.912 -2.946 -4.186 -5.025 -5.250
0.0152 0.01508 9.65000 1.2987097502 2.5193019777    1.286  2.952  3.5623  0.796    3  0.000  0.404    33.84    21.52    14.53    11.25     9.17  3 -2.32e-09      0.00 6.918e-01 2.929e-01 2.027e-03 1.467e-03 6.695e-03 -1.000 1.527e-02 -2.610 2.636 0.709 -0.881 -1.937 -3.036 -4.312 -5.160 -5.392
0.0152 0.01508 9.65000 1.2987525463 2.5193068884    1.284  2.996  3.5578  0.733    3  0.000  0.404    38.48    24.10    16.19    12.56    10.24  3 -2.78e-09      0.00 6.918e-01 2.929e-01 2.027e-03 1.468e-03 6.695e-03 -1.000 1.527e-02 -2.721 2.636 0.727 -0.858 -1.952 -3.121 -4.437 -5.294 -5.533
0.0152 0.01508 9.65000 1.2987916470 2.5193113747    1.283  3.040  3.5533  0.672    3  0.000  0.404    43.65    26.93    18.00    13.99    11.40  2  -3.3e-09      0.00 6.918e-01 2.929e-01 2.027e-03 1.468e-03 6.695e-03 -1.000 1.527e-02 -2.829 2.635 0.758 -0.818 -1.955 -3.199 -4.558 -5.424 -5.671
0.0152 0.01508 9.65000 1.2988280058 2.5193155461    1.282  3.083  3.5488  0.610    3  0.000  0.404    49.52    30.10    20.01    15.58    12.70  2 -3.93e-09      0.00 6.918e-01 2.929e-01 2.027e-03 1.468e-03 6.695e-03 -1.000 1.527e-02 -2.937 2.635 0.796 -0.767 -1.950 -3.272 -4.679 -5.554 -5.808
0.0152 0.01508 9.65000 1.2988622189 2.5193194711    1.280  3.126  3.5442  0.548    3  0.000  0.404    56.22    33.66    22.26    17.37    14.16  2 -4.68e-09      0.00 6.918e-01 2.929e-01 2.027e-03 1.468e-03 6.695e-03 -1.000 1.527e-02 -3.044 2.633 0.855 -0.690 -1.929 -3.333 -4.802 -5.683 -5.946
0.0152 0.01508 9.65000 1.2988936901 2.5193230814    1.278  3.168  3.5396  0.487    3  0.000  0.404    63.72    37.58    24.74    19.33    15.77  2 -5.56e-09      0.00 6.918e-01 2.929e-01 2.027e-03 1.468e-03 6.695e-03 -1.000 1.527e-02 -3.149 2.634 0.920 -0.604 -1.902 -3.391 -4.922 -5.811 -6.082
0.0152 0.01508 9.65000 1.2989231348 2.5193264589    1.276  3.209  3.5349  0.426    3  0.000  0.404    72.19    41.95    27.47    21.50    17.54  2  -6.6e-09      0.00 6.918e-01 2.929e-01 2.027e-03 1.468e-03 6.695e-03 -1.000 1.527e-02 -3.253 2.635 1.015 -0.482 -1.855 -3.430 -5.042 -5.937 -6.217
0.0152 0.01508 9.65000 1.2989509106 2.5193296449    1.274  3.251  3.5301  0.365    3  0.000  0.404    81.80    46.83    30.52    23.93    19.53  2 -7.84e-09      0.00 6.918e-01 2.929e-01 2.027e-03 1.468e-03 6.695e-03 -1.000 1.527e-02 -3.356 2.639 1.114 -0.356 -1.804 -3.467 -5.162 -6.063 -6.352
0.0152 0.01508 9.65000 1.2989766598 2.5193325983    1.271  3.291  3.5253  0.305    3  0.000  0.404    92.53    52.19    33.84    26.58    21.70  2 -9.28e-09      0.00 6.918e-01 2.929e-01 2.027e-03 1.468e-03 6.695e-03 -1.000 1.527e-02 -3.457 2.642 1.247 -0.187 -1.730 -3.471 -5.280 -6.185 -6.484
0.0152 0.01508 9.65000 1.2990006208 2.5193353465    1.269  3.330  3.5205  0.245    3  0.000  0.404   104.53    58.10    37.49    29.49    24.08  2  -1.1e-08      0.00 6.918e-01 2.929e-01 2.027e-03 1.468e-03 6.695e-03 -1.000 1.527e-02 -3.555 2.649 1.390 -0.009 -1.649 -3.469 -5.395 -6.305 -6.614
0.0152 0.01508 9.65000 1.2990233898 2.5193379578    1.266  3.368  3.5157  0.187    3  0.000  0.404   117.69    64.48    41.41    32.63    26.65  2 -1.29e-08      0.00 6.918e-01 2.929e-01 2.027e-03 1.468e-03 6.695e-03 -1.000 1.527e-02 -3.650 2.657 1.564 0.217 -1.537 -3.428 -5.505 -6.420 -6.739
0.0152 0.01508 9.65000 1.2990442514 2.5193403503    1.262  3.402  3.5114  0.135    3  0.000  0.404   130.93    70.81    45.29    35.74    29.19  1  -1.5e-08      0.00 6.918e-01 2.929e-01 2.027e-03 1.468e-03 6.695e-03 -1.000 1.527e-02 -3.735 2.665 1.728 0.430 -1.430 -3.384 -5.603 -6.524 -6.852
0.0152 0.01508 9.65000 1.2990442514 2.5193403503    1.262  1.726  3.6721  2.454    4  0.000  0.409     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.064e-03 1.456e-03 6.721e-03 -1.000 1.540e-02 0.456 2.860 1.910 0.856 0.239 -0.254 -0.982 -1.563 -1.645
0.0152 0.01508 9.65000 1.2993080616 2.5193705975    1.263  1.737  3.6712  2.439    4  0.000  0.409     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.063e-03 1.456e-03 6.721e-03 -1.000 1.540e-02 0.427 2.855 1.892 0.832 0.213 -0.283 -1.014 -1.597 -1.680
0.0152 0.01508 9.65000 1.2995816469 2.5194019505    1.263  1.742  3.6709  2.433    4  0.000  0.409     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.063e-03 1.456e-03 6.721e-03 -1.000 1.540e-02 0.414 2.850 1.883 0.821 0.201 -0.295 -1.028 -1.611 -1.695
0.0152 0.01508 9.65000 1.2998567820 2.5194334658    1.263  1.742  3.6712  2.434    4  0.000  0.409     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.063e-03 1.457e-03 6.721e-03 -1.000 1.540e-02 0.414 2.845 1.881 0.820 0.201 -0.295 -1.027 -1.610 -1.693
